benchmark,base_result,machine,limits,lower_is_better,class,repetition,result,normalized
stressng-cpu-phi,5317018.19844,192.168.140.82,quota-7111,false,cpu,rep-1,3894400.86985,0.7324407636958262
stressng-cpu-phi,5317018.19844,192.168.140.82,quota-7111,false,cpu,rep-2,3915531.33235,0.736414882593181
stressng-cpu-phi,5317018.19844,192.168.140.82,without,false,cpu,1,7352365.67176,1.382798665973565
stressng-cpu-phi,5317018.19844,192.168.140.82,without,false,cpu,2,7344783.14392,1.3813725794797806
stressng-cpu-phi,5317018.19844,192.168.140.86,quota-6352,false,cpu,rep-1,4333256.51313,0.8149786875661562
stressng-cpu-phi,5317018.19844,192.168.140.86,quota-6352,false,cpu,rep-2,4303903.05847,0.8094580266309327
stressng-cpu-phi,5317018.19844,192.168.140.86,without,false,cpu,1,12048574.5273,2.2660397383697166
stressng-cpu-phi,5317018.19844,192.168.140.86,without,false,cpu,2,12029194.3026,2.262394796039881
stressng-cpu-phi,5317018.19844,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,4344197.15048,0.817036351644344
stressng-cpu-phi,5317018.19844,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,4353969.120490001,0.8188742182164138
stressng-cpu-phi,5317018.19844,clnode056.clemson.cloudlab.us,without,false,cpu,1,8580494.697339999,1.613779448762747
stressng-cpu-phi,5317018.19844,clnode056.clemson.cloudlab.us,without,false,cpu,2,8579855.66178,1.6136592619331842
stressng-cpu-phi,5317018.19844,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,5953227.54845,1.1196552891612561
stressng-cpu-phi,5317018.19844,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,5955447.17679,1.1200727465136968
stressng-cpu-phi,5317018.19844,dwill.soe.ucsc.edu,without,false,cpu,1,11048533.7761,2.0779567351004387
stressng-cpu-phi,5317018.19844,dwill.soe.ucsc.edu,without,false,cpu,2,11051385.1278,2.078493004037949
stressng-cpu-phi,5317018.19844,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,5188104.52764,0.9757545176659687
stressng-cpu-phi,5317018.19844,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,5202501.56125,0.9784622446423826
stressng-cpu-phi,5317018.19844,nibbler.soe.ucsc.edu,without,false,cpu,1,10789303.8428,2.0292019775229573
stressng-cpu-phi,5317018.19844,nibbler.soe.ucsc.edu,without,false,cpu,2,10797885.463,2.030815968651014
stressng-cpu-phi,5316821.295390001,192.168.140.82,quota-7111,false,cpu,rep-1,3894400.86985,0.7324678888919356
stressng-cpu-phi,5316821.295390001,192.168.140.82,quota-7111,false,cpu,rep-2,3915531.33235,0.7364421549667275
stressng-cpu-phi,5316821.295390001,192.168.140.82,without,false,cpu,1,7352365.67176,1.38284987651079
stressng-cpu-phi,5316821.295390001,192.168.140.82,without,false,cpu,2,7344783.14392,1.3814237372033478
stressng-cpu-phi,5316821.295390001,192.168.140.86,quota-6352,false,cpu,rep-1,4333256.51313,0.8150088694700328
stressng-cpu-phi,5316821.295390001,192.168.140.86,quota-6352,false,cpu,rep-2,4303903.05847,0.8094880040827663
stressng-cpu-phi,5316821.295390001,192.168.140.86,without,false,cpu,1,12048574.5273,2.2661236588385676
stressng-cpu-phi,5316821.295390001,192.168.140.86,without,false,cpu,2,12029194.3026,2.262478581522013
stressng-cpu-phi,5316821.295390001,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,4344197.15048,0.8170666097517095
stressng-cpu-phi,5316821.295390001,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,4353969.120490001,0.8189045443872921
stressng-cpu-phi,5316821.295390001,clnode056.clemson.cloudlab.us,without,false,cpu,1,8580494.697339999,1.6138392134375095
stressng-cpu-phi,5316821.295390001,clnode056.clemson.cloudlab.us,without,false,cpu,2,8579855.66178,1.61371902215695
stressng-cpu-phi,5316821.295390001,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,5953227.54845,1.119696754452101
stressng-cpu-phi,5316821.295390001,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,5955447.17679,1.120114227264649
stressng-cpu-phi,5316821.295390001,dwill.soe.ucsc.edu,without,false,cpu,1,11048533.7761,2.0780336901072327
stressng-cpu-phi,5316821.295390001,dwill.soe.ucsc.edu,without,false,cpu,2,11051385.1278,2.0785699789049157
stressng-cpu-phi,5316821.295390001,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,5188104.52764,0.9757906537386153
stressng-cpu-phi,5316821.295390001,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,5202501.56125,0.9784984809929342
stressng-cpu-phi,5316821.295390001,nibbler.soe.ucsc.edu,without,false,cpu,1,10789303.8428,2.0292771269470666
stressng-cpu-phi,5316821.295390001,nibbler.soe.ucsc.edu,without,false,cpu,2,10797885.463,2.0308911778476375
stressng-cpu-pi,446272.673028,192.168.140.82,quota-7111,false,cpu,rep-1,217608.94893200003,0.4876143265853673
stressng-cpu-pi,446272.673028,192.168.140.82,quota-7111,false,cpu,rep-2,218490.735611,0.4895902187524072
stressng-cpu-pi,446272.673028,192.168.140.82,without,false,cpu,1,410871.579187,0.9206738481189081
stressng-cpu-pi,446272.673028,192.168.140.82,without,false,cpu,2,410514.03875,0.9198726777613909
stressng-cpu-pi,446272.673028,192.168.140.86,quota-6352,false,cpu,rep-1,444010.27235,0.9949304521322145
stressng-cpu-pi,446272.673028,192.168.140.86,quota-6352,false,cpu,rep-2,436715.21951,0.9785838253255531
stressng-cpu-pi,446272.673028,192.168.140.86,without,false,cpu,1,1237056.00102,2.771973449833853
stressng-cpu-pi,446272.673028,192.168.140.86,without,false,cpu,2,1234574.10914,2.7664120699197294
stressng-cpu-pi,446272.673028,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,444025.277913,0.9949640763353239
stressng-cpu-pi,446272.673028,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,444087.442227,0.9951033730428238
stressng-cpu-pi,446272.673028,clnode056.clemson.cloudlab.us,without,false,cpu,1,881173.965624,1.9745192096239186
stressng-cpu-pi,446272.673028,clnode056.clemson.cloudlab.us,without,false,cpu,2,881204.613643,1.9745878851688317
stressng-cpu-pi,446272.673028,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,697236.8963680001,1.562356242064264
stressng-cpu-pi,446272.673028,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,695249.741572,1.5579034603545592
stressng-cpu-pi,446272.673028,dwill.soe.ucsc.edu,without,false,cpu,1,1282627.93324,2.8740902384572524
stressng-cpu-pi,446272.673028,dwill.soe.ucsc.edu,without,false,cpu,2,1280865.68436,2.8701414219903087
stressng-cpu-pi,446272.673028,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,492861.061182,1.1043944453015544
stressng-cpu-pi,446272.673028,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,494380.439242,1.1077990410830771
stressng-cpu-pi,446272.673028,nibbler.soe.ucsc.edu,without,false,cpu,1,1024816.69173,2.296391317838323
stressng-cpu-pi,446272.673028,nibbler.soe.ucsc.edu,without,false,cpu,2,1022992.30241,2.292303258160321
stressng-cpu-pi,450716.665245,192.168.140.82,quota-7111,false,cpu,rep-1,217608.94893200003,0.48280652949389485
stressng-cpu-pi,450716.665245,192.168.140.82,quota-7111,false,cpu,rep-2,218490.735611,0.4847629396890241
stressng-cpu-pi,450716.665245,192.168.140.82,without,false,cpu,1,410871.579187,0.9115961553444201
stressng-cpu-pi,450716.665245,192.168.140.82,without,false,cpu,2,410514.03875,0.9108028843949076
stressng-cpu-pi,450716.665245,192.168.140.86,quota-6352,false,cpu,rep-1,444010.27235,0.9851206014506818
stressng-cpu-pi,450716.665245,192.168.140.86,quota-6352,false,cpu,rep-2,436715.21951,0.9689351496967855
stressng-cpu-pi,450716.665245,192.168.140.86,without,false,cpu,1,1237056.00102,2.744642247358577
stressng-cpu-pi,450716.665245,192.168.140.86,without,false,cpu,2,1234574.10914,2.7391357017360605
stressng-cpu-pi,450716.665245,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,444025.277913,0.9851538941246766
stressng-cpu-pi,450716.665245,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,444087.442227,0.9852918173895424
stressng-cpu-pi,450716.665245,clnode056.clemson.cloudlab.us,without,false,cpu,1,881173.965624,1.9550507748476806
stressng-cpu-pi,450716.665245,clnode056.clemson.cloudlab.us,without,false,cpu,2,881204.613643,1.955118773263012
stressng-cpu-pi,450716.665245,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,697236.8963680001,1.5469516663844611
stressng-cpu-pi,450716.665245,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,695249.741572,1.5425427883703324
stressng-cpu-pi,450716.665245,dwill.soe.ucsc.edu,without,false,cpu,1,1282627.93324,2.8457521812351683
stressng-cpu-pi,450716.665245,dwill.soe.ucsc.edu,without,false,cpu,2,1280865.68436,2.841842299449364
stressng-cpu-pi,450716.665245,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,492861.061182,1.0935052976443442
stressng-cpu-pi,450716.665245,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,494380.439242,1.0968763246712108
stressng-cpu-pi,450716.665245,nibbler.soe.ucsc.edu,without,false,cpu,1,1024816.69173,2.2737492769940766
stressng-cpu-pi,450716.665245,nibbler.soe.ucsc.edu,without,false,cpu,2,1022992.30241,2.269701524912382
stressng-cpu-pjw,16406.618132,192.168.140.82,quota-7111,false,cpu,rep-1,23860.735963,1.4543360350699726
stressng-cpu-pjw,16406.618132,192.168.140.82,quota-7111,false,cpu,rep-2,24025.420290000002,1.4643737116755369
stressng-cpu-pjw,16406.618132,192.168.140.82,without,false,cpu,1,45052.812785,2.7460145913390606
stressng-cpu-pjw,16406.618132,192.168.140.82,without,false,cpu,2,45113.452734,2.749710657677176
stressng-cpu-pjw,16406.618132,192.168.140.86,quota-6352,false,cpu,rep-1,16674.706544999997,1.0163402604268035
stressng-cpu-pjw,16406.618132,192.168.140.86,quota-6352,false,cpu,rep-2,16475.332994999997,1.0041882405287397
stressng-cpu-pjw,16406.618132,192.168.140.86,without,false,cpu,1,46441.997439,2.830686803663579
stressng-cpu-pjw,16406.618132,192.168.140.86,without,false,cpu,2,46384.158141,2.8271614398418183
stressng-cpu-pjw,16406.618132,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,16623.015059999998,1.0131896120369823
stressng-cpu-pjw,16406.618132,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,16653.025013,1.0150187490814697
stressng-cpu-pjw,16406.618132,clnode056.clemson.cloudlab.us,without,false,cpu,1,33059.102464999996,2.0149857940875977
stressng-cpu-pjw,16406.618132,clnode056.clemson.cloudlab.us,without,false,cpu,2,33052.715842000005,2.014596522944172
stressng-cpu-pjw,16406.618132,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,22619.038289,1.3786533036252666
stressng-cpu-pjw,16406.618132,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,22623.724812,1.3789389519509785
stressng-cpu-pjw,16406.618132,dwill.soe.ucsc.edu,without,false,cpu,1,41735.129851,2.543798454697891
stressng-cpu-pjw,16406.618132,dwill.soe.ucsc.edu,without,false,cpu,2,41732.591538,2.5436437419484643
stressng-cpu-pjw,16406.618132,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,16730.380574000003,1.019733648908944
stressng-cpu-pjw,16406.618132,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,16786.746388,1.023169202387821
stressng-cpu-pjw,16406.618132,nibbler.soe.ucsc.edu,without,false,cpu,1,34786.80782,2.1202911861616798
stressng-cpu-pjw,16406.618132,nibbler.soe.ucsc.edu,without,false,cpu,2,34773.904463,2.1195047134775358
stressng-cpu-pjw,16405.242372,192.168.140.82,quota-7111,false,cpu,rep-1,23860.735963,1.4544579971415004
stressng-cpu-pjw,16405.242372,192.168.140.82,quota-7111,false,cpu,rep-2,24025.420290000002,1.4644965155166438
stressng-cpu-pjw,16405.242372,192.168.140.82,without,false,cpu,1,45052.812785,2.74624487486359
stressng-cpu-pjw,16405.242372,192.168.140.82,without,false,cpu,2,45113.452734,2.749941251157517
stressng-cpu-pjw,16405.242372,192.168.140.86,quota-6352,false,cpu,rep-1,16674.706544999997,1.01642549173549
stressng-cpu-pjw,16405.242372,192.168.140.86,quota-6352,false,cpu,rep-2,16475.332994999997,1.004272452756908
stressng-cpu-pjw,16405.242372,192.168.140.86,without,false,cpu,1,46441.997439,2.830924187884348
stressng-cpu-pjw,16405.242372,192.168.140.86,without,false,cpu,2,46384.158141,2.827398528422058
stressng-cpu-pjw,16405.242372,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,16623.015059999998,1.01327457912915
stressng-cpu-pjw,16405.242372,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,16653.025013,1.0151038695668957
stressng-cpu-pjw,16405.242372,clnode056.clemson.cloudlab.us,without,false,cpu,1,33059.102464999996,2.0151547728075223
stressng-cpu-pjw,16405.242372,clnode056.clemson.cloudlab.us,without,false,cpu,2,33052.715842000005,2.0147654690194297
stressng-cpu-pjw,16405.242372,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,22619.038289,1.3787689188673937
stressng-cpu-pjw,16405.242372,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,22623.724812,1.3790545911478593
stressng-cpu-pjw,16405.242372,dwill.soe.ucsc.edu,without,false,cpu,1,41735.129851,2.544011780175362
stressng-cpu-pjw,16405.242372,dwill.soe.ucsc.edu,without,false,cpu,2,41732.591538,2.5438570544515695
stressng-cpu-pjw,16405.242372,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,16730.380574000003,1.0198191647905757
stressng-cpu-pjw,16405.242372,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,16786.746388,1.0232550063783965
stressng-cpu-pjw,16405.242372,nibbler.soe.ucsc.edu,without,false,cpu,1,34786.80782,2.1204689958968927
stressng-cpu-pjw,16405.242372,nibbler.soe.ucsc.edu,without,false,cpu,2,34773.904463,2.119682457258364
stressng-cpu-prime,2.7759169999999997,192.168.140.82,quota-7111,false,cpu,rep-1,3.463276,1.2476151124115022
stressng-cpu-prime,2.7759169999999997,192.168.140.82,quota-7111,false,cpu,rep-2,3.480376,1.2537752389570727
stressng-cpu-prime,2.7759169999999997,192.168.140.82,without,false,cpu,1,6.516082,2.3473619708370244
stressng-cpu-prime,2.7759169999999997,192.168.140.82,without,false,cpu,2,6.5174970000000005,2.347871712302638
stressng-cpu-prime,2.7759169999999997,192.168.140.86,quota-6352,false,cpu,rep-1,4.37814,1.5771869259779743
stressng-cpu-prime,2.7759169999999997,192.168.140.86,quota-6352,false,cpu,rep-2,4.330355,1.5599727945756305
stressng-cpu-prime,2.7759169999999997,192.168.140.86,without,false,cpu,1,12.160919999999999,4.380865854418558
stressng-cpu-prime,2.7759169999999997,192.168.140.86,without,false,cpu,2,12.161173,4.380956995472127
stressng-cpu-prime,2.7759169999999997,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,4.373035,1.5753478940472645
stressng-cpu-prime,2.7759169999999997,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,4.369553,1.5740935337764062
stressng-cpu-prime,2.7759169999999997,clnode056.clemson.cloudlab.us,without,false,cpu,1,8.676535000000001,3.125646408015802
stressng-cpu-prime,2.7759169999999997,clnode056.clemson.cloudlab.us,without,false,cpu,2,8.676995,3.125812119022291
stressng-cpu-prime,2.7759169999999997,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,5.647489,2.0344588833167565
stressng-cpu-prime,2.7759169999999997,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,5.642822,2.0327776370835298
stressng-cpu-prime,2.7759169999999997,dwill.soe.ucsc.edu,without,false,cpu,1,10.413842,3.7514961722558713
stressng-cpu-prime,2.7759169999999997,dwill.soe.ucsc.edu,without,false,cpu,2,10.410217999999999,3.7501906577177917
stressng-cpu-prime,2.7759169999999997,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,5.168718,1.861985787039022
stressng-cpu-prime,2.7759169999999997,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,5.193658,1.870970205521275
stressng-cpu-prime,2.7759169999999997,nibbler.soe.ucsc.edu,without,false,cpu,1,10.790797,3.8872909384538517
stressng-cpu-prime,2.7759169999999997,nibbler.soe.ucsc.edu,without,false,cpu,2,10.793348,3.888209914057229
stressng-cpu-prime,2.77598,192.168.140.82,quota-7111,false,cpu,rep-1,3.463276,1.2475867981757793
stressng-cpu-prime,2.77598,192.168.140.82,quota-7111,false,cpu,rep-2,3.480376,1.2537467849191997
stressng-cpu-prime,2.77598,192.168.140.82,without,false,cpu,1,6.516082,2.347308698189468
stressng-cpu-prime,2.77598,192.168.140.82,without,false,cpu,2,6.5174970000000005,2.347818428086658
stressng-cpu-prime,2.77598,192.168.140.86,quota-6352,false,cpu,rep-1,4.37814,1.577151132212768
stressng-cpu-prime,2.77598,192.168.140.86,quota-6352,false,cpu,rep-2,4.330355,1.5599373914797656
stressng-cpu-prime,2.77598,192.168.140.86,without,false,cpu,1,12.160919999999999,4.380766432034813
stressng-cpu-prime,2.77598,192.168.140.86,without,false,cpu,2,12.161173,4.3808575710199635
stressng-cpu-prime,2.77598,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,4.373035,1.575312142018314
stressng-cpu-prime,2.77598,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,4.369553,1.5740578102147709
stressng-cpu-prime,2.77598,clnode056.clemson.cloudlab.us,without,false,cpu,1,8.676535000000001,3.1255754724457674
stressng-cpu-prime,2.77598,clnode056.clemson.cloudlab.us,without,false,cpu,2,8.676995,3.125741179691496
stressng-cpu-prime,2.77598,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,5.647489,2.0344127119071462
stressng-cpu-prime,2.77598,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,5.642822,2.0327315038292784
stressng-cpu-prime,2.77598,dwill.soe.ucsc.edu,without,false,cpu,1,10.413842,3.7514110332207005
stressng-cpu-prime,2.77598,dwill.soe.ucsc.edu,without,false,cpu,2,10.410217999999999,3.750105548310866
stressng-cpu-prime,2.77598,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,5.168718,1.8619435298525204
stressng-cpu-prime,2.77598,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,5.193658,1.8709277444361991
stressng-cpu-prime,2.77598,nibbler.soe.ucsc.edu,without,false,cpu,1,10.790797,3.8872027175988295
stressng-cpu-prime,2.77598,nibbler.soe.ucsc.edu,without,false,cpu,2,10.793348,3.8881216723463425
stressng-cpu-psi,474470.116757,192.168.140.82,quota-7111,false,cpu,rep-1,898495.331349,1.8936816031538708
stressng-cpu-psi,474470.116757,192.168.140.82,quota-7111,false,cpu,rep-2,895298.654933,1.8869442422472467
stressng-cpu-psi,474470.116757,192.168.140.82,without,false,cpu,1,1658047.9969799998,3.4945256580387962
stressng-cpu-psi,474470.116757,192.168.140.82,without,false,cpu,2,1701996.6926,3.587152557116001
stressng-cpu-psi,474470.116757,192.168.140.86,quota-6352,false,cpu,rep-1,644693.249179,1.3587647070072062
stressng-cpu-psi,474470.116757,192.168.140.86,quota-6352,false,cpu,rep-2,636372.788259,1.3412283846422273
stressng-cpu-psi,474470.116757,192.168.140.86,without,false,cpu,1,1794671.98988,3.782476338334163
stressng-cpu-psi,474470.116757,192.168.140.86,without,false,cpu,2,1793119.1402099999,3.7792035301737377
stressng-cpu-psi,474470.116757,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,642443.381553,1.3540228538397656
stressng-cpu-psi,474470.116757,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,641346.887817,1.3517118679688442
stressng-cpu-psi,474470.116757,clnode056.clemson.cloudlab.us,without,false,cpu,1,1277456.02082,2.6923845690249224
stressng-cpu-psi,474470.116757,clnode056.clemson.cloudlab.us,without,false,cpu,2,1277417.31661,2.692302995478701
stressng-cpu-psi,474470.116757,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,811280.279503,1.7098659132593959
stressng-cpu-psi,474470.116757,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,811358.034428,1.7100297906507298
stressng-cpu-psi,474470.116757,dwill.soe.ucsc.edu,without,false,cpu,1,1497148.16866,3.15541088002127
stressng-cpu-psi,474470.116757,dwill.soe.ucsc.edu,without,false,cpu,2,1497165.14038,3.1554466498609304
stressng-cpu-psi,474470.116757,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,663345.450709,1.398076353560392
stressng-cpu-psi,474470.116757,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,667337.080068,1.406489168652484
stressng-cpu-psi,474470.116757,nibbler.soe.ucsc.edu,without,false,cpu,1,1382753.5418200002,2.914311129373355
stressng-cpu-psi,474470.116757,nibbler.soe.ucsc.edu,without,false,cpu,2,1382951.67554,2.914728718833686
stressng-cpu-psi,474451.04914799996,192.168.140.82,quota-7111,false,cpu,rep-1,898495.331349,1.8937577079078687
stressng-cpu-psi,474451.04914799996,192.168.140.82,quota-7111,false,cpu,rep-2,895298.654933,1.887020076234927
stressng-cpu-psi,474451.04914799996,192.168.140.82,without,false,cpu,1,1658047.9969799998,3.4946660987628873
stressng-cpu-psi,474451.04914799996,192.168.140.82,without,false,cpu,2,1701996.6926,3.587296720402193
stressng-cpu-psi,474451.04914799996,192.168.140.86,quota-6352,false,cpu,rep-1,644693.249179,1.3588193141035607
stressng-cpu-psi,474451.04914799996,192.168.140.86,quota-6352,false,cpu,rep-2,636372.788259,1.341282286975174
stressng-cpu-psi,474451.04914799996,192.168.140.86,without,false,cpu,1,1794671.98988,3.7826283514448953
stressng-cpu-psi,474451.04914799996,192.168.140.86,without,false,cpu,2,1793119.1402099999,3.7793554117543016
stressng-cpu-psi,474451.04914799996,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,642443.381553,1.3540772703668247
stressng-cpu-psi,474451.04914799996,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,641346.887817,1.3517661916201995
stressng-cpu-psi,474451.04914799996,clnode056.clemson.cloudlab.us,without,false,cpu,1,1277456.02082,2.692492772676979
stressng-cpu-psi,474451.04914799996,clnode056.clemson.cloudlab.us,without,false,cpu,2,1277417.31661,2.6924111958524164
stressng-cpu-psi,474451.04914799996,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,811280.279503,1.709934630685008
stressng-cpu-psi,474451.04914799996,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,811358.034428,1.7100985146623746
stressng-cpu-psi,474451.04914799996,dwill.soe.ucsc.edu,without,false,cpu,1,1497148.16866,3.155537692136034
stressng-cpu-psi,474451.04914799996,dwill.soe.ucsc.edu,without,false,cpu,2,1497165.14038,3.155573463413241
stressng-cpu-psi,474451.04914799996,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,663345.450709,1.3981325405438747
stressng-cpu-psi,474451.04914799996,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,667337.080068,1.4065456937367449
stressng-cpu-psi,474451.04914799996,nibbler.soe.ucsc.edu,without,false,cpu,1,1382753.5418200002,2.9144282519831988
stressng-cpu-psi,474451.04914799996,nibbler.soe.ucsc.edu,without,false,cpu,2,1382951.67554,2.9148458582259407
stressng-cpu-queens,31.338098,192.168.140.82,quota-7111,false,cpu,rep-1,33.545831,1.0704488511076837
stressng-cpu-queens,31.338098,192.168.140.82,quota-7111,false,cpu,rep-2,33.674253,1.074546802425597
stressng-cpu-queens,31.338098,192.168.140.82,without,false,cpu,1,63.250375,2.018322075577146
stressng-cpu-queens,31.338098,192.168.140.82,without,false,cpu,2,62.02644300000001,1.9792663549651293
stressng-cpu-queens,31.338098,192.168.140.86,quota-6352,false,cpu,rep-1,29.777684999999998,0.9502071567968164
stressng-cpu-queens,31.338098,192.168.140.86,quota-6352,false,cpu,rep-2,29.466164000000003,0.9402665088353481
stressng-cpu-queens,31.338098,192.168.140.86,without,false,cpu,1,83.138204,2.6529435194184408
stressng-cpu-queens,31.338098,192.168.140.86,without,false,cpu,2,82.846176,2.6436248938911353
stressng-cpu-queens,31.338098,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,29.771573999999998,0.9500121545347135
stressng-cpu-queens,31.338098,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,29.740237,0.949012189571939
stressng-cpu-queens,31.338098,clnode056.clemson.cloudlab.us,without,false,cpu,1,59.178334,1.8883830792794125
stressng-cpu-queens,31.338098,clnode056.clemson.cloudlab.us,without,false,cpu,2,59.15544499999999,1.887652690345151
stressng-cpu-queens,31.338098,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,45.756381,1.460088005340975
stressng-cpu-queens,31.338098,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,45.746719,1.4597796905223794
stressng-cpu-queens,31.338098,dwill.soe.ucsc.edu,without,false,cpu,1,84.517089,2.6969437966528793
stressng-cpu-queens,31.338098,dwill.soe.ucsc.edu,without,false,cpu,2,84.51665799999999,2.6969300434250987
stressng-cpu-queens,31.338098,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,31.256171999999996,0.9973857379602297
stressng-cpu-queens,31.338098,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,31.332978000000004,0.99983662058878
stressng-cpu-queens,31.338098,nibbler.soe.ucsc.edu,without,false,cpu,1,64.82759300000001,2.068651167023602
stressng-cpu-queens,31.338098,nibbler.soe.ucsc.edu,without,false,cpu,2,64.902063,2.0710275077957827
stressng-cpu-queens,31.33833,192.168.140.82,quota-7111,false,cpu,rep-1,33.545831,1.070440926494807
stressng-cpu-queens,31.33833,192.168.140.82,quota-7111,false,cpu,rep-2,33.674253,1.0745388474752804
stressng-cpu-queens,31.33833,192.168.140.82,without,false,cpu,1,63.250375,2.0183071337879204
stressng-cpu-queens,31.33833,192.168.140.82,without,false,cpu,2,62.02644300000001,1.9792517023083236
stressng-cpu-queens,31.33833,192.168.140.86,quota-6352,false,cpu,rep-1,29.777684999999998,0.9502001223421924
stressng-cpu-queens,31.33833,192.168.140.86,quota-6352,false,cpu,rep-2,29.466164000000003,0.9402595479720841
stressng-cpu-queens,31.33833,192.168.140.86,without,false,cpu,1,83.138204,2.652923879479219
stressng-cpu-queens,31.33833,192.168.140.86,without,false,cpu,2,82.846176,2.643605322938395
stressng-cpu-queens,31.33833,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,29.771573999999998,0.9500051215237059
stressng-cpu-queens,31.33833,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,29.740237,0.9490051639637467
stressng-cpu-queens,31.33833,clnode056.clemson.cloudlab.us,without,false,cpu,1,59.178334,1.8883690994382918
stressng-cpu-queens,31.33833,clnode056.clemson.cloudlab.us,without,false,cpu,2,59.15544499999999,1.887638715911154
stressng-cpu-queens,31.33833,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,45.756381,1.460077196200308
stressng-cpu-queens,31.33833,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,45.746719,1.4597688836641902
stressng-cpu-queens,31.33833,dwill.soe.ucsc.edu,without,false,cpu,1,84.517089,2.6969238309763157
stressng-cpu-queens,31.33833,dwill.soe.ucsc.edu,without,false,cpu,2,84.51665799999999,2.696910077850351
